sample,class,cluster_0,cluster_1,cluster_2
VN_MD_BS_3-16__20250414_corr_vnir,MD,78.21148509862516,20.339843025554714,1.448671875820127
VN_MD_BS_3-16__20250415_raw_vnir,MD,22.819625518485825,55.232117609380005,21.94825687213417
VN_MD_BS_3-17_20250416_raw_vnir,MD,30.433115686604356,48.377038726512346,21.189845586883298
VN_MD_BS_3-17_20250417_raw_vnir,MD,27.529816332148094,52.804790220469286,19.66539344738261
VN_MD_BS_3-17_20250418_raw_vnir,MD,25.609659499874297,53.256051824070916,21.134288676054787
VN_MD_BS_3-17__20250414_corr_vnir,MD,75.14561592067399,23.33235100370974,1.5220330756162672
VN_MD_BS_3-17__20250415_raw_vnir,MD,35.52614556030992,45.00495934297091,19.468895096719166
VN_MD_BS_3-18_20250416_raw_vnir,MD,30.935848556952756,48.98143568694189,20.082715756105348
VN_MD_BS_3-18_20250417_raw_vnir,MD,18.340884055047866,44.760135292383595,36.89898065256854
VN_MD_BS_3-18_20250418_raw_vnir,MD,30.34171416297251,49.45615341029031,20.20213242673718
VN_MD_BS_3-18__20250414_corr_vnir,MD,76.58899269010281,20.633018896539173,2.777988413358003
VN_MD_BS_3-18__20250415_raw_vnir,MD,41.89363236708339,42.5801105921143,15.526257040802308
VN_MD_BS_3-19_20250416_raw_vnir,MD,35.07710349339056,47.74752494994057,17.17537155666887
VN_MD_BS_3-19_20250417_raw_vnir,MD,38.773997479801345,43.75553201044705,17.4704705097516
VN_MD_BS_3-19_20250418_raw_vnir,MD,27.578980383211675,51.1614203163017,21.259599300486617
VN_MD_BS_3-19__20250414_corr_vnir,MD,81.39197760341598,16.775008203496558,1.833014193087464
VN_MD_BS_3-19__20250415_raw_vnir,MD,32.96538720274192,43.21713895695128,23.817473840306796
VN_MD_BS_3-1_20250416_raw_vnir,MD,25.543285248008658,46.52246706465306,27.93424768733828
VN_MD_BS_3-1_20250417_raw_vnir,MD,28.243814759991544,50.93007683090153,20.82610840910693
VN_MD_BS_3-1_20250418_raw_vnir,MD,23.23335542489251,52.14250035096196,24.62414422414553
VN_MD_BS_3-1__20250414_corr_vnir,MD,79.59767030859824,19.58414722275885,0.8181824686428976
VN_MD_BS_3-20_20250416_raw_vnir,MD,23.51406057977301,46.694860117111254,29.791079303115737
VN_MD_BS_3-20_20250417_raw_vnir,MD,12.640707764551149,41.572433351657665,45.78685888379119
VN_MD_BS_3-20_20250418_raw_vnir,MD,23.11684645232452,55.941461877343066,20.941691670332414
VN_MD_BS_3-20__20250414_corr_vnir,MD,78.27306383456116,20.08750607681089,1.6394300886279494
VN_MD_BS_3-20__20250415_raw_vnir,MD,24.85206198145437,47.26505307467057,27.882884943875062
VN_MD_BS_3-2_20250416_raw_vnir,MD,38.07492094555946,37.39643778352574,24.5286412709148
VN_MD_BS_3-2_20250417_raw_vnir,MD,19.49663935632635,42.943540294273745,37.5598203493999
VN_MD_BS_3-2_20250418_raw_vnir,MD,26.668715447923248,47.208310397114595,26.122974154962158
VN_MD_BS_3-2__20250414_corr_vnir,MD,75.30038618604877,21.075912945205953,3.623700868745277
VN_MD_BS_3-3_20250416_raw_vnir,MD,22.181116620690823,51.13032882600822,26.688554553300953
VN_MD_BS_3-3_20250417_raw_vnir,MD,15.607166468767577,45.70317767829831,38.68965585293411
VN_MD_BS_3-3_20250418_raw_vnir,MD,24.140634382631205,49.93794953228626,25.921416085082534
VN_MD_BS_3-3__20250414_corr_vnir,MD,73.93936758132007,23.71243868570736,2.3481937329725664
VN_MD_BS_3-4_20250416_raw_vnir,MD,21.224603070271534,50.15227203014767,28.623124899580795
VN_MD_BS_3-4_20250417_raw_vnir,MD,11.816031622602384,37.55508035251426,50.62888802488336
VN_MD_BS_3-4_20250418_raw_vnir,MD,18.68404717566729,65.46930641314646,15.846646411186253
VN_MD_BS_3-4__20250414_corr_vnir,MD,72.70543058586537,25.85403726708074,1.440532147053886
VN_MD_BS_3-5_20250416_raw_vnir,MD,44.20384606173815,30.43896831668942,25.35718562157243
VN_MD_BS_3-5_20250417_raw_vnir,MD,53.685774037607246,35.35007905084313,10.964146911549625
VN_MD_BS_3-5_20250418_raw_vnir,MD,47.438383614520134,35.73011607612821,16.831500309351654
VN_MD_BS_3-5__20250414_corr_vnir,MD,76.2533659223663,18.845436844939726,4.901197232693981
